Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
JESSICA L4,17,15,2,59,44,7
Hong Kong Cricket Club L4,18,16,2,56,40,14
Hong Kong Football Club JSA,17,12,5,49,38,13
Hong Kong Football Club L4,17,6,11,27,21,30
JESSICA Smashin' Mochi,17,4,13,18,16,35
i-Mask Advance Squash Club L4,17,4,13,13,10,41
Electrify Squash Ladies,17,3,14,13,11,40
