Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Friend Club,20,17,3,85,68,32
Kowloon Cricket Club 9,20,15,5,78,63,37
i-Mask Advance Squash Club 3,20,14,6,76,62,38
Centre Squash,20,10,10,60,50,50
Hong Kong Football Club 9,20,9,11,57,48,52
Kwai Tsing District Squash Club,20,8,12,56,48,52
The Best Group 2,20,5,15,38,33,67
HKPF Squash Team,20,2,18,30,28,72
