Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,20,18,2,95,77,23
North District Sports Association 3,20,15,5,79,64,36
Kowloon Cricket Club 14,20,14,6,74,66,34
Hong Kong Football Club 14B,20,10,10,62,56,44
Hong Kong Football Club 14A,20,8,12,48,42,58
Electrify Squash Div 14,20,6,14,48,42,58
8 Virtues + 1,20,9,11,43,40,60
X-Alpha 6,20,0,20,-7,13,87
