Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 15,20,19,1,102,83,17
RELAY 2,20,14,6,85,71,29
Squash-On,20,14,6,76,62,37
Squashathon MeGa,20,9,10,56,47,50
Fusion Squash Club 3,20,7,13,49,42,58
TNG 3,19,8,11,44,38,57
i-Mask Advance Squash Club 6,20,6,14,40,34,66
Serve - Ivors,19,1,17,-7,14,77
