Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 7B,17,12,5,71,59,26
Kowloon Cricket Club 7,18,13,5,62,51,39
Hong Kong Cricket Club 6,17,11,6,57,46,39
Xavier,16,7,9,50,43,37
Physical Chess 2,16,8,8,49,42,38
The Squash Club 2,17,8,9,49,41,44
Twister 2,17,0,17,13,13,72
