Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
The Squash Club 3,100.0,50.0,50.0,50.0,50.0,60.0
HKCC Tuesday Night Rockers,40.0,26.666666666666657,66.66666666666666,26.666666666666657,46.66666666666666,41.33333333333333
Tuen Mun Squash Club,50.0,100.0,100.0,0.0,-50.0,40.0
7NT,0.0,0.0,50.0,100.0,-50.0,20.0
Global Squash 2,0.0,-46.66666666666667,46.66666666666666,46.66666666666666,46.66666666666666,18.666666666666657
Invader Squash,8.333333333333329,0.0,33.33333333333333,8.333333333333329,8.333333333333329,11.666666666666664
Kinetic 3,-60.0,10.0,80.0,-40.0,-10.0,-4.0
Star River 1,-100.0,-33.33333333333334,0.0,33.33333333333333,66.66666666666666,-6.666666666666671
BOSS,0.0,-50.0,0.0,0.0,0.0,-10.0
Sha Tin 5,-50.0,0.0,-50.0,0.0,0.0,-20.0
