Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 5A,v,Hong Kong Football Club 5B,Hong Kong Football Club,19:00,"4-1(3-0,3-1,3-0,3-0,2-3)",1,04/10/2024
Hong Kong Racketlon Association 1,v,Squashathon,HK Squash Centre,19:00,"3-2(2-3,3-0,1-3,3-2,3-2)",1,04/10/2024
Uncle,v,Happy Squash 2,Cornwall Street Squash Centre,19:00,"3-2(1-3,3-0,3-1,3-0,1-3)",1,04/10/2024
The Squash Club 1,v,i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-0,3-0,3-1,0-3)",1,04/10/2024
X-Alpha 2,v,Physical Chess 1,Cornwall Street Squash Centre,19:00,"2-3(3-1,1-3,1-3,3-2,0-3)",1,04/10/2024
X-Alpha 2,v,The Squash Club 1,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-2,3-1,0-3,3-1)",2,18/10/2024
i-Mask Advance Squash Club 1,v,Hong Kong Football Club 5A,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,0-3,0-3,3-1)",2,18/10/2024
Hong Kong Football Club 5B,v,Happy Squash 2,Hong Kong Football Club,19:00,"2-3(1-3,2-3,0-3,3-1,3-0)",2,18/10/2024
Uncle,v,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-1,3-0,3-2,0-3)",2,18/10/2024
Physical Chess 1,v,Squashathon,Cornwall Street Squash Centre,19:00,"4-1(3-2,3-2,3-2,2-3,3-1)",2,18/10/2024
Squashathon,v,Uncle,HK Squash Centre,19:00,"3-2(3-2,3-2,0-3,3-0,WO)",3,25/10/2024
Hong Kong Racketlon Association 1,v,Hong Kong Football Club 5B,Cornwall Street Squash Centre,19:00,"3-2(1-3,3-1,1-3,3-1,3-2)",3,25/10/2024
Happy Squash 2,v,i-Mask Advance Squash Club 1,Tsing Yi Sports Centre,19:00,"4-1(3-1,3-1,3-2,1-3,3-1)",3,25/10/2024
Hong Kong Football Club 5A,v,X-Alpha 2,Hong Kong Football Club,19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",3,25/10/2024
The Squash Club 1,v,Physical Chess 1,Cornwall Street Squash Centre,19:00,"2-3(3-2,3-0,0-3,1-3,1-3)",3,25/10/2024
The Squash Club 1,v,Hong Kong Football Club 5A,HK Squash Centre,19:00,"2-3(3-2,2-3,3-1,1-3,2-3)",4,01/11/2024
X-Alpha 2,v,Happy Squash 2,Cornwall Street Squash Centre,19:00,"3-2(3-1,3-0,1-3,3-1,1-3)",4,01/11/2024
i-Mask Advance Squash Club 1,v,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,19:00,"0-5(1-3,1-3,0-3,2-3,0-3)",4,01/11/2024
Hong Kong Football Club 5B,v,Squashathon,Hong Kong Football Club,19:00,"3-2(3-1,1-3,3-1,1-3,3-0)",4,01/11/2024
Physical Chess 1,v,Uncle,Cornwall Street Squash Centre,19:00,"3-2(0-3,3-0,1-3,3-1,3-0)",4,01/11/2024
Uncle,v,Hong Kong Football Club 5B,Cornwall Street Squash Centre,19:00,"3-2(3-2,1-3,3-1,2-3,3-2)",5,08/11/2024
i-Mask Advance Squash Club 1,v,Squashathon,HK Squash Centre,19:00,"1-4(1-3,0-3,3-2,CR,CR)",5,08/11/2024
Hong Kong Racketlon Association 1,v,X-Alpha 2,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,2-3,3-0,0-3)",5,08/11/2024
Happy Squash 2,v,The Squash Club 1,HK Squash Centre,19:00,"3-2(0-3,3-0,3-1,3-1,CR)",5,08/11/2024
Hong Kong Football Club 5A,v,Physical Chess 1,Hong Kong Football Club,19:00,"3-2(3-0,3-0,1-3,2-3,3-0)",5,08/11/2024
