Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club 7A,4,4,0,19,15,5,0,0,0,1
X-Alpha 3,5,3,2,18,16,9,0,2,1,0
UST,5,2,3,13,11,14,0,0,0,0
Vitality Squash 1,4,3,1,12,9,11,3,0,0,0
The Best Group 1,4,1,3,8,7,13,0,1,0,0
Hong Kong Cricket Club 5,3,1,2,8,7,8,0,0,0,0
Kinetic 1,3,0,3,5,5,10,0,0,0,0
