Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Physical Chess 4,66.66666666666666,100.0,83.33333333333334,66.66666666666666,66.66666666666666,76.66666666666666,30
Winter Warriors,80.0,60.0,100.0,60.0,75.0,75.0,24
Sha Tin 5,40.0,40.0,75.0,100.0,100.0,71.0,20
Star River 1,60.0,80.0,50.0,50.0,50.0,58.0,22
Global Squash 2,75.0,50.0,62.5,50.0,50.0,57.5,40
Royal Hong Kong Yacht Club Div 12,60.0,40.0,60.0,60.0,60.0,56.0,25
Hong Kong Football Club 12A,0.0,57.14285714285714,14.285714285714285,83.33333333333334,60.0,42.95238095238095,32
Hong Kong Football Club 12B,14.285714285714285,28.57142857142857,57.14285714285714,40.0,60.0,40.0,31
SKCSC Div 12,28.57142857142857,42.857142857142854,57.14285714285714,16.666666666666664,33.33333333333333,35.71428571428571,33
CSD Squash Team,66.66666666666666,0.0,33.33333333333333,0.0,0.0,19.999999999999996,17
Latecomers,60.0,0.0,0.0,0.0,0.0,12.0,20
