Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 4,100.0,100.0,100.0,100.0,100.0,100.0,15
RELAY 1,100.0,100.0,75.0,75.0,50.0,80.0,20
Kwai Tsing District Squash Club,66.66666666666666,66.66666666666666,66.66666666666666,100.0,66.66666666666666,73.33333333333333,15
Banbil,40.0,40.0,80.0,80.0,66.66666666666666,61.33333333333333,23
Thunder 2,25.0,50.0,75.0,50.0,66.66666666666666,53.33333333333333,19
United Services Recreation Club 3,62.5,50.0,75.0,50.0,25.0,52.5,40
Squashathon Advance,0.0,60.0,40.0,20.0,75.0,39.0,24
Hong Kong Cricket Club D10,57.14285714285714,42.857142857142854,42.857142857142854,0.0,40.0,36.57142857142857,33
i-Mask Advance Squash Club 4,50.0,0.0,0.0,25.0,66.66666666666666,28.333333333333332,19
Mercury,0.0,20.0,20.0,0.0,20.0,12.0,25
Bravo D10,0.0,0.0,0.0,0.0,0.0,0.0,15
