Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
North District Sports Association 2,100.0,80.0,40.0,60.0,100.0,76.0,24
Royal Hong Kong Yacht Club Div 14,71.42857142857143,57.14285714285714,71.42857142857143,85.71428571428571,83.33333333333334,73.80952380952381,34
The Squash Club 4,100.0,75.0,75.0,57.14285714285714,20.0,65.42857142857142,36
Hong Kong Football Club 14,60.0,40.0,60.0,75.0,66.66666666666666,60.33333333333333,22
8 Virtues + 1,55.55555555555556,88.88888888888889,22.22222222222222,50.0,83.33333333333334,60.0,41
TNG 3,62.5,42.857142857142854,28.57142857142857,83.33333333333334,40.0,51.45238095238096,33
TKO Junior 1,57.14285714285714,71.42857142857143,71.42857142857143,33.33333333333333,16.666666666666664,49.99999999999999,33
RELAY 2,20.0,60.0,20.0,50.0,50.0,40.0,23
Physical Chess 5,0.0,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,39.999999999999986,15
Ladies Recreation Club Div 14,25.0,37.5,42.857142857142854,14.285714285714285,16.666666666666664,27.26190476190476,36
Squash-On,20.0,60.0,0.0,33.33333333333333,0.0,22.666666666666664,20
Fusion Squash Club 4,0.0,0.0,0.0,0.0,0.0,0.0,14
