Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Cricket Club 1,50.0,50.0,100.0,66.66666666666667,6
Kowloon Cricket Club 1A,0.0,100.0,100.0,66.66666666666667,3
FWD,50.0,50.0,50.0,50.0,6
Hong Kong Football Club 1A,50.0,0.0,100.0,50.0,6
Hong Kong Football Club 1B,100.0,0.0,0.0,33.333333333333336,3
Kowloon Cricket Club 1B,50.0,0.0,50.0,33.333333333333336,6
