Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
X-Alpha 3,17,12,5,68,57,28,0,12,1,0
Hong Kong Football Club 7A,18,10,8,57,47,43,2,0,0,1
The Best Group 1,17,10,7,56,46,39,0,8,0,0
UST,17,10,7,55,45,40,0,6,0,0
Hong Kong Cricket Club 5,17,9,8,52,43,42,1,2,0,3
Kinetic 1,17,5,12,43,38,47,2,3,0,0
Vitality Squash 1,17,4,13,25,24,61,26,0,3,0
