Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club L4,16,15,1,52,37,11,0,1,0,0
JESSICA L4,15,13,2,52,39,6,0,0,0,1
Hong Kong Football Club JSA,15,11,4,44,34,11,0,5,1,0
Hong Kong Football Club L4,16,5,11,23,18,30,0,1,0,0
JESSICA Smashin' Mochi,15,4,11,19,15,30,0,1,0,0
Electrify Squash Ladies,16,3,13,13,11,37,4,0,1,1
i-Mask Advance Squash Club L4,15,3,12,10,8,37,5,1,1,1
