Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Dynamos Squash,18,17,1,94,77,10,1,22,0,0
Fusion Squash Club 1,18,12,6,62,50,40,14,4,0,0
X-Alpha 4,18,10,8,56,46,44,8,11,0,1
Vitality Squash 2,18,8,10,47,40,48,12,9,1,0
Happy Squash 3,18,8,10,47,40,50,7,12,1,0
NEXUS 3,18,6,12,44,38,52,32,3,0,0
MERCURY,18,7,11,41,35,55,0,2,1,2
LONGVIEW,18,4,14,35,31,58,0,11,0,0
