Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club L1A,75.0,100.0,66.66666666666666,80.55555555555556,26
Kowloon Cricket Club L1B,60.0,60.0,66.66666666666666,62.22222222222222,29
Kowloon Cricket Club L1A,66.66666666666666,66.66666666666666,50.0,61.11111111111111,24
Jessica,40.0,44.44444444444444,62.5,48.98148148148149,27
Hong Kong Cricket Club L1,50.0,20.0,25.0,31.666666666666668,28
Hong Kong Football Club L1B,0.0,0.0,16.666666666666664,5.5555555555555545,20
