Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
SKCSC M4,100.0,100.0,88.88888888888889,88.88888888888889,88.88888888888889,93.33333333333334,45
United Services Recreation Club M4,62.5,62.5,50.0,87.5,100.0,72.5,40
WAKO,57.14285714285714,57.14285714285714,71.42857142857143,85.71428571428571,83.33333333333334,70.95238095238096,34
Hong Kong Football Club M4B,42.857142857142854,85.71428571428571,71.42857142857143,66.66666666666666,66.66666666666666,66.66666666666666,33
Hong Kong Football Club M4A,57.14285714285714,85.71428571428571,71.42857142857143,57.14285714285714,57.14285714285714,65.71428571428571,35
Kowloon Cricket Club M4,25.0,62.5,75.0,75.0,62.5,60.0,40
Hong Kong Cricket Club M4,55.55555555555556,33.33333333333333,55.55555555555556,44.44444444444444,44.44444444444444,46.66666666666667,45
Bolton,75.0,50.0,25.0,25.0,25.0,40.0,20
Hong Kong Club Blue,11.11111111111111,11.11111111111111,33.33333333333333,44.44444444444444,55.55555555555556,31.111111111111107,45
Royal Hong Kong Yacht Club M4,22.22222222222222,33.33333333333333,22.22222222222222,11.11111111111111,33.33333333333333,24.444444444444443,45
