Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
TNG 1,88.23529411764706,82.35294117647058,58.82352941176471,68.75,80.0,75.63235294117646,82
TNG 2,72.22222222222221,88.88888888888889,81.25,62.5,45.45454545454545,70.06313131313131,79
Royal Hong Kong Yacht Club Div 13,52.94117647058824,52.94117647058824,56.25,62.5,80.0,60.92647058823529,81
Greenfield,26.31578947368421,61.111111111111114,76.47058823529412,62.5,66.66666666666666,58.612831097351226,85
North District Sports Association 2,31.57894736842105,52.63157894736842,42.10526315789473,72.22222222222221,66.66666666666666,53.040935672514614,90
Arctic Circle,76.47058823529412,47.05882352941176,37.5,33.33333333333333,66.66666666666666,52.205882352941174,80
Squashathon PLZ,61.111111111111114,66.66666666666666,50.0,43.75,26.666666666666668,49.638888888888886,85
Vitality Squash 3,18.75,20.0,53.333333333333336,63.63636363636363,83.33333333333334,47.81060606060606,63
Bravo D13,88.23529411764706,41.17647058823529,20.0,14.285714285714285,10.0,34.739495798319325,73
Physical Chess 4,16.666666666666664,35.294117647058826,62.5,36.36363636363637,22.22222222222222,34.60932857991682,71
M&M Squash,42.10526315789473,22.22222222222222,23.52941176470588,41.17647058823529,40.0,33.80667354661163,86
Star River 3,31.57894736842105,26.31578947368421,38.88888888888889,33.33333333333333,11.76470588235294,28.376332989336085,91
