Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Smart Squash 2,60.0,60.0,33.33333333333333,100.0,100.0,70.66666666666666,17
i-Mask Advance Squash Club 7,60.0,80.0,20.0,66.66666666666666,50.0,55.33333333333333,20
i-Mask Advance Squash Club 6,20.0,60.0,60.0,80.0,33.33333333333333,50.666666666666664,23
JSA 1,75.0,75.0,75.0,0.0,0.0,45.0,13
Vitality Squash 2,60.0,60.0,33.33333333333333,50.0,0.0,40.666666666666664,15
Bravo D13,100.0,50.0,25.0,0.0,0.0,35.0,13
HKIS Div 13,25.0,25.0,66.66666666666666,33.33333333333333,0.0,30.0,14
NEXUS 3,50.0,0.0,100.0,0.0,0.0,30.0,5
Smart Squash 3,0.0,0.0,75.0,0.0,33.33333333333333,21.666666666666664,18
