Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M4A,66.66666666666666,100.0,83.33333333333334,50.0,50.0,70.0,30
WAKO,50.0,50.0,66.66666666666666,83.33333333333334,66.66666666666666,63.33333333333333,30
Hong Kong Football Club M4B,50.0,66.66666666666666,83.33333333333334,50.0,16.666666666666664,53.333333333333336,30
Kowloon Cricket Club M4,50.0,66.66666666666666,66.66666666666666,50.0,33.33333333333333,53.33333333333333,30
SKCSC M4,83.33333333333334,33.33333333333333,33.33333333333333,50.0,66.66666666666666,53.33333333333333,30
Hong Kong Club Blue,16.666666666666664,33.33333333333333,50.0,66.66666666666666,83.33333333333334,50.0,30
Hong Kong Cricket Club M4,50.0,50.0,66.66666666666666,66.66666666666666,16.666666666666664,49.99999999999999,30
United Services Recreation Club M4,50.0,16.666666666666664,33.33333333333333,50.0,66.66666666666666,43.33333333333333,30
Royal Hong Kong Yacht Club M4,16.666666666666664,50.0,16.666666666666664,16.666666666666664,66.66666666666666,33.33333333333333,30
Bolton,66.66666666666666,33.33333333333333,0.0,16.666666666666664,33.33333333333333,30.0,30
