Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 2,7,7,0,33,26,2
Hong Kong Football Club 2A,6,4,2,18,14,10
Hong Kong Football Club 2B,7,4,3,18,14,14
Hong Kong Cricket Club 2,6,1,5,8,7,17
Young Player 2,6,0,6,3,3,21
