Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
TNG 1,22,21,1,108,89,20
Royal Hong Kong Yacht Club Div 13,22,17,5,94,77,33
TNG 2,22,19,3,93,77,33
Greenfield,22,13,9,78,65,45
Arctic Circle,22,12,10,73,61,49
North District Sports Association 2,22,12,10,69,57,53
Squashathon PLZ,22,10,12,68,59,51
Bravo D13,22,6,16,43,38,71
Star River 3,22,5,17,40,35,75
M&M Squash,22,6,16,39,35,72
Vitality Squash 3,22,7,15,36,31,78
Physical Chess 4,22,4,18,35,32,76
