Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Hong Kong Football Club 3,21,19,2,101,0,0,0,0,82,23
Young Player 5,21,17,4,98,0,0,0,6,81,24
Yuen Long Jr 1,21,15,6,73,0,0,0,2,60,45
Perrier KCC 3,21,12,9,69,0,0,0,0,57,47
Friend Club 1,21,7,14,53,0,0,2,0,49,56
Spirit 1,21,8,13,50,0,0,1,0,43,62
Razor 1,20,5,15,42,0,0,1,0,38,62
Phresh 1,20,0,20,0,0,0,4,0,4,95
