Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Relay 1,16,14,2,73,0,0,0,6,59,21
GS 3,16,13,3,67,0,0,3,3,57,23
i-MASK Advance Squash Club 13,16,12,4,65,0,0,0,3,53,27
Yuen Long Jr 3,16,7,9,47,0,0,0,1,40,40
KWTDSC 3,16,7,9,46,0,0,0,1,39,41
Fung King 4,16,6,10,33,0,0,0,5,28,52
Striving,16,6,10,31,0,0,4,2,29,51
Everlast 2,16,7,9,28,0,0,16,0,37,43
Kinetic 7,16,0,16,18,0,0,0,2,18,62
