Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
i-MASK Advance Squash Club 15,18,15,3,83,0,0,0,9,69,21
Phresh 4,18,11,7,69,0,0,0,23,62,28
Perrier Mix,18,17,1,59,0,0,8,4,70,20
Everlast 3,17,9,8,52,0,0,1,4,44,41
Hong Kong Cricket Club 9,17,5,12,23,0,0,12,12,30,54
Spirit 5,16,2,14,-2,0,0,11,2,12,67
Unique Squash 2,14,1,13,-22,0,0,27,5,7,63
