Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Hong Kong Football Club 2B,20,17,3,89,0,0,0,0,72,28
Perrier KCC 2A,20,12,8,70,0,0,0,0,61,39
Young Player 4,20,13,7,67,0,0,0,0,54,46
Hong Kong Football Club 2A,20,10,10,59,0,0,0,1,50,50
FWD-USRC,20,5,15,42,0,0,1,0,38,62
Perrier KCC 2B,20,3,17,28,0,0,0,0,25,75
