Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
United Services Recreation Club 2,21,15,6,86,0,0,0,2,71,34
Hong Kong Football Club 5,21,14,7,84,0,0,0,1,70,35
Perrier KCC 4,21,15,6,83,0,0,0,2,68,37
i-MASK Advance Squash Club 2,21,15,6,82,0,0,4,1,71,34
Fung King 1,21,14,7,76,0,0,0,0,64,41
Discovery Bay,20,5,15,29,0,0,3,9,30,70
Kinetic 1,20,2,18,21,0,0,1,1,20,80
Friend Club 2,21,3,18,16,0,0,8,0,21,84
