Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
KWTDSC 4,18,15,3,79,0,0,0,0,64,26
TPSG,18,11,7,68,0,0,0,1,58,32
Sprouts,18,10,8,57,0,0,0,1,54,36
Relay 2,18,10,8,52,0,0,1,1,43,47
GS 4,18,8,10,45,0,0,0,1,37,53
i-MASK Advance Squash Club 14,18,6,12,44,0,0,1,2,39,51
Yuen Long Jr 4,18,3,15,19,0,0,4,0,20,70
