Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club M3,18,17,1,91,74,16,0,5,0,0
Hong Kong Football Club M3A,18,12,6,77,65,25,5,2,0,0
Hong Kong Cricket Club M3,18,11,7,65,54,36,2,2,0,0
Hong Kong Football Club M3B,18,11,7,61,50,40,0,1,0,0
Royal Hong Kong Yacht Club M3,18,8,10,47,39,51,0,0,0,0
Titlows Squash Master,18,2,16,19,17,73,0,7,0,0
OSF,18,2,16,18,16,74,10,0,0,0
