Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Squashathon Junior,21,15,6,91,76,29,5,5,0,2
Dream Catchers,21,17,4,86,69,36,1,12,0,0
Happy Squash 5,21,15,6,82,67,38,1,12,0,2
TKO Junior 2,21,14,7,76,62,43,1,14,0,0
Vitality Squash 3,21,8,13,47,42,63,12,11,3,1
Electrify Squash Div 15,21,7,14,41,40,65,2,5,0,0
RC,21,6,15,30,38,67,28,9,3,0
NEXUS 4,21,3,18,28,26,79,24,6,0,1
