Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club D15,21,19,2,100,81,24,2,5,1,0
Squash Busters,21,16,5,80,64,41,0,16,0,1
United Services Recreation Club 4,21,12,9,78,67,38,7,7,1,0
Squashathon X,21,13,8,73,61,44,9,8,1,0
Royal Hong Kong Yacht Club Div 15,21,11,10,66,55,50,0,16,0,2
North District Sports Association 3,21,6,15,46,40,65,0,7,0,1
Sha Tin 6,21,7,14,45,46,59,18,3,2,2
HKIS Div 15,21,0,21,5,6,99,28,2,1,0
