Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
i-Mask Advance Squash Club 2,18,15,3,81,66,24,1,1,0,0
Sha Tin 3,18,14,4,77,63,27,0,1,0,2
Squashathon Zero,18,11,7,67,56,34,1,2,0,0
Physical Chess 3,18,10,8,58,49,41,5,1,0,0
Kinetic 2,18,7,11,46,39,51,1,15,0,0
TOMCAT,18,5,13,37,32,58,8,4,1,0
LONGVIEW,18,1,17,10,10,80,11,3,1,0
