Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,0.0,100.0,100.0,100.0,100.0,80.0,5
BOSS,0.0,100.0,100.0,100.0,100.0,80.0,5
Star River 1,100.0,100.0,100.0,0.0,0.0,60.0,5
Kinetic 3,100.0,50.0,0.0,100.0,50.0,60.0,10
Global Squash 2,100.0,75.0,25.0,25.0,0.0,45.0,20
The Squash Club 3,0.0,50.0,50.0,50.0,50.0,40.0,10
7NT,0.0,0.0,100.0,0.0,100.0,40.0,5
Tuen Mun Squash Club,50.0,0.0,0.0,50.0,100.0,40.0,10
HKCC Tuesday Night Rockers,50.0,25.0,0.0,25.0,25.0,25.0,20
Invader Squash,25.0,0.0,0.0,25.0,25.0,15.0,20
