Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 1,15,15,0,81,66,9
Kowloon Cricket Club 4,15,11,4,59,48,27
Hong Kong Football Club 4A,15,9,6,53,44,31
Hong Kong Football Club 4B,15,9,6,51,42,33
United Services Recreation Club 1,15,6,9,45,39,36
NEXUS 2,15,5,10,33,28,47
Hong Kong Cricket Club 3,15,4,11,29,25,50
Sha Tin 2,15,1,14,9,8,67
