Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
TNG 1,14,13,1,67,55,15
Royal Hong Kong Yacht Club Div 13,15,11,4,58,47,28
TNG 2,14,11,3,57,48,22
Greenfield,14,10,4,56,46,24
Arctic Circle,15,7,8,46,39,36
Squashathon PLZ,15,6,9,45,39,36
North District Sports Association 2,14,7,7,41,34,36
Bravo D13,14,6,8,37,31,39
Vitality Squash 3,15,6,9,32,26,49
M&M Squash,14,4,10,26,24,46
Physical Chess 4,15,3,12,26,24,51
Star River 3,15,3,12,25,22,53
