Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 5A,15,13,2,67,54,21
X-Alpha 2,14,12,2,63,51,19
Physical Chess 1,15,11,4,56,45,30
Hong Kong Racketlon Association 1,15,8,7,48,40,35
Uncle,14,7,7,40,35,35
The Squash Club 1,15,5,10,39,34,41
Happy Squash 2,15,6,9,38,33,42
Squashathon,15,6,9,37,33,42
Hong Kong Football Club 5B,14,4,10,32,28,42
i-Mask Advance Squash Club 1,14,1,13,13,12,58
