Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,15,14,1,73,59,16
Kowloon Cricket Club 14,15,11,4,58,50,25
North District Sports Association 3,15,10,5,55,45,30
Hong Kong Football Club 14B,15,7,8,44,40,35
Hong Kong Football Club 14A,15,7,8,39,34,41
Electrify Squash Div 14,15,5,10,38,33,42
8 Virtues + 1,15,6,9,29,28,47
X-Alpha 6,15,0,15,-2,11,64
