Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 3A,13,12,1,57,45,20
Young Player 3,13,9,4,53,44,21
Kowloon Cricket Club 3A,13,9,4,50,43,22
Happy Squash 1,13,9,4,49,40,25
Kowloon Cricket Club 3B,12,8,4,43,35,25
TNGX,15,5,10,33,28,47
NEXUS 1,13,3,10,26,23,42
Sha Tin 1,12,2,10,20,18,42
Hong Kong Football Club 3B,12,1,11,15,14,46
