Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Squashathon Junior,10,8,2,45,37,13,0,1,0,0
TKO Junior 2,10,8,2,39,31,19,0,5,0,0
Happy Squash 5,10,7,3,39,32,18,0,4,0,2
Dream Catchers,10,7,3,36,29,21,1,5,0,0
Electrify Squash Div 15,10,3,7,23,20,30,2,1,0,0
RC,10,4,6,21,21,29,8,4,3,0
Vitality Squash 3,10,2,8,19,18,32,4,1,1,1
NEXUS 4,10,1,9,13,12,38,6,0,0,1
