Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M3A,9,6,3,40,34,11,0,0,0,0
Kowloon Cricket Club M3,8,7,1,36,29,11,0,0,0,0
Hong Kong Cricket Club M3,8,6,2,34,28,12,0,1,0,0
Hong Kong Football Club M3B,9,6,3,31,25,20,0,1,0,0
Royal Hong Kong Yacht Club M3,8,3,5,22,19,21,0,0,0,0
Titlows Squash Master,9,1,8,9,8,37,0,5,0,0
OSF,9,1,8,8,7,38,7,0,0,0
