Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M2A,8,6,2,31,25,15,0,0,0,0
Hong Kong Cricket Club M2,8,5,3,30,25,15,0,1,0,0
Ladies Recreation Club M2,8,4,4,25,21,19,0,0,0,0
Hong Kong Football Club M2B,8,4,4,23,19,21,0,0,0,0
United Services Recreation Club M2,8,1,7,11,10,30,1,0,0,0
