Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 4,100.0,93.33333333333333,93.33333333333333,80.0,92.85714285714286,91.9047619047619,74
RELAY 1,93.75,87.5,68.75,62.5,50.0,72.5,78
Thunder 2,41.17647058823529,47.05882352941176,64.70588235294117,76.47058823529412,75.0,60.882352941176464,84
Banbil,53.333333333333336,40.0,73.33333333333333,73.33333333333333,50.0,58.0,72
Hong Kong Cricket Club D10,62.5,56.25,68.75,37.5,61.53846153846154,57.30769230769231,77
Kwai Tsing District Squash Club,56.25,62.5,31.25,62.5,60.0,54.5,79
United Services Recreation Club 3,50.0,50.0,62.5,56.25,31.25,50.0,80
i-Mask Advance Squash Club 4,29.411764705882355,29.411764705882355,17.647058823529413,41.17647058823529,35.714285714285715,30.672268907563023,82
Mercury,12.5,43.75,31.25,18.75,43.75,30.0,80
Squashathon Advance,26.666666666666668,40.0,13.333333333333334,26.666666666666668,28.57142857142857,27.047619047619047,74
Bravo D10,26.666666666666668,0.0,26.666666666666668,13.333333333333334,16.666666666666664,16.666666666666668,72
