Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
TNG 2,50.0,75.0,100.0,100.0,50.0,75.0,16
Greenfield,50.0,100.0,75.0,75.0,33.33333333333333,66.66666666666666,19
Royal Hong Kong Yacht Club Div 13,50.0,50.0,66.66666666666666,66.66666666666666,66.66666666666666,60.0,17
TNG 1,66.66666666666666,66.66666666666666,0.0,33.33333333333333,100.0,53.33333333333333,15
Arctic Circle,100.0,25.0,25.0,25.0,75.0,50.0,20
Physical Chess 4,0.0,33.33333333333333,100.0,50.0,50.0,46.666666666666664,13
Squashathon PLZ,50.0,100.0,50.0,0.0,33.33333333333333,46.666666666666664,18
North District Sports Association 2,0.0,25.0,75.0,75.0,50.0,45.0,20
Bravo D13,100.0,50.0,25.0,33.33333333333333,0.0,41.666666666666664,17
Star River 3,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,39.999999999999986,15
M&M Squash,75.0,25.0,0.0,50.0,25.0,35.0,20
Vitality Squash 3,0.0,0.0,66.66666666666666,0.0,100.0,33.33333333333333,12
