Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Perrier Sergio Tacchini KCC 2A,15,12,3,62,0,0,0,0,50,25
Young Player 2,15,9,6,47,0,0,0,0,39,36
Hong Kong Football Club 2,15,5,10,36,0,0,0,1,32,43
Perrier Sergio Tacchini KCC 2B,15,4,11,31,0,0,1,0,29,46
