Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Martinis,18,13,5,72,1,1,0,0,59,31
i-Mask Advance Squash Club 7,18,13,5,71,1,2,0,1,58,32
The Zero Squash Club D12,18,11,7,54,0,1,0,0,48,42
Revolution,18,8,10,49,1,0,0,0,44,46
Kinetic 3,18,7,11,47,0,7,0,0,40,50
North District Sports Association 1,18,6,12,39,0,0,0,0,37,53
Hong Kong Cricket Club 7,18,5,13,32,9,1,1,0,29,61
