Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Kinetic 5,16,13,3,73,0,0,0,0,60,20
North District Sports Association 2,16,14,2,72,0,4,0,1,58,22
Smart Squash 4,16,12,4,71,0,5,0,0,59,21
Sea Bear,16,10,6,63,0,3,0,0,53,27
i-Mask Advance Squash Club 10,16,7,9,43,3,0,0,0,36,44
The Squash Club 4,16,8,8,41,0,0,0,1,36,44
Hong Kong Racquets Club,16,4,12,29,2,5,0,0,26,53
Rovers,16,3,13,19,0,0,2,0,18,61
DS,16,1,15,14,12,0,0,0,13,67
