Team,Most Games,Most Wins,Highest Win Percentage
Electrify Squash Div 15,"Chou Kowk Wai, Chan Tsz Hin Benjamin (15)","Chou Kowk Wai, Chan Tsz Hin Benjamin (15)","Chou Kowk Wai, Cheung Chak Hang, Chan Tsz Hin Benjamin (100.0%)"
Fusion Squash Club 3,Wang Alden (13),Lee Tin Yau (6),Lee Tin Yau (66.7%)
RELAY 2,Tse Sheung Wa (12),Chung Yui On Jake (11),Chung Yui On Jake (100.0%)
Serve - Ivors,Sra Jai Singh (9),"Finn Christopher, Sra Jai Singh (5)",Finn Christopher (100.0%)
Squash-On,Chan Lut Yin Marcus (17),Chan Lut Yin Marcus (14),Chan Lut Yin Marcus (82.4%)
Squashathon MeGa,Shi Tuofu (10),Leung Cheuk Hin (8),Leung Cheuk Hin (88.9%)
TNG 3,"Chung King Lok Jacob, Cheung Hei Sun, Cao Rui (10)","Chung King Lok Jacob, Chan Lok Man (6)","Chan Lok Man, Cheung Vinus (66.7%)"
i-Mask Advance Squash Club 6,Chu Nathan Yian Zhe (13),"Chen Zihao Jayden, Au Pak Yin, Lam Tsz Wang (6)",Au Pak Yin (66.7%)
