Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Football Club 12B,Hong Kong Football Club,2.3333333333333335,1.6666666666666667,0.6666666666666667
ZOMA,Cornwall Street Squash Centre,3.0,2.375,0.625
South China Athletic Association,HK Squash Centre,3.3333333333333335,2.7142857142857144,0.6190476190476191
Hong Kong Racketlon Assoication 2,HK Squash Centre,1.4285714285714286,0.8333333333333334,0.5952380952380952
Sea Bear,Cornwall Street Squash Centre,3.8,3.4285714285714284,0.37142857142857144
North District Sports Association 1,Cornwall Street Squash Centre,4.166666666666667,3.8333333333333335,0.3333333333333335
Winter Warriors,HK Squash Centre,3.1666666666666665,2.8333333333333335,0.33333333333333304
CSD Squash Team,HK Squash Centre,1.1428571428571428,0.8333333333333334,0.3095238095238094
Star River 2,Cornwall Street Squash Centre,2.375,2.1666666666666665,0.20833333333333348
Alpha CUHK,Cornwall Street Squash Centre,4.0,3.8333333333333335,0.16666666666666652
Latecomers,HK Squash Centre,0.6666666666666666,0.8333333333333334,-0.16666666666666674
Hong Kong Football Club 12A,Hong Kong Football Club,2.6666666666666665,3.0,-0.3333333333333335
