Team,Played,Won,Lost,Points
Electrify Squash Div 14,2,2,0,9
Hong Kong Football Club 14B,2,1,1,8
Kowloon Cricket Club 14,2,1,1,6
Ladies Recreation Club Div 14,1,1,0,6
North District Sports Association 3,2,1,1,6
8 Virtues + 1,2,1,1,4
X-Alpha 6,1,0,1,2
Hong Kong Football Club 14A,2,0,2,1
