Team,Played,Won,Lost,Points
United Services Recreation Club 2,2,2,0,10
Kowloon Cricket Club 6B,2,2,0,9
Kowloon Cricket Club 6A,2,1,1,8
Hong Kong Cricket Club 4,2,1,1,7
Friend Club 3,2,1,1,6
Hong Kong Football Club 6A,2,1,1,6
Social Squash Team,2,1,1,5
Hong Kong Football Club 6B,2,1,1,4
Hong Kong Football Club 6C,2,0,2,3
Global Squash 1,2,0,2,2
