Team,Played,Won,Lost,Points
HKIS Div 15,2,1,1,7
Sha Tin 7,2,1,1,6
Squashathon One,2,1,1,6
Physical Chess 5,1,1,0,4
Royal Hong Kong Yacht Club Div 15,1,1,0,4
Hong Kong Cricket Club 8,2,0,2,4
United Services Recreation Club 4,2,1,1,3
