Team,Played,Won,Lost,Points
Alpha CUHK,2,2,0,11
South China Athletic Association,2,2,0,11
North District Sports Association 1,2,2,0,9
Star River 2,2,2,0,8
Winter Warriors,2,1,1,8
Hong Kong Football Club 12A,2,1,1,7
ZOMA,2,1,1,6
Sea Bear,2,0,2,4
CSD Squash Team,2,1,1,3
Hong Kong Racketlon Assoication 2,2,0,2,3
Latecomers,2,0,2,1
Hong Kong Football Club 12B,2,0,2,0
