Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
RELAY 1,2,2,0,9,7,3
United Services Recreation Club 3,2,1,1,7,6,4
The Hong Kong Jockey Club Div 10,1,1,0,6,5,0
Banbil,2,1,1,5,4,6
Craigengower Cricket Club,1,1,0,4,3,2
Sha Tin 4,2,0,2,3,3,7
Bravo D10,2,0,2,2,2,8
