Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Fusion Squash Club 1,2,2,0,10,8,2
Dynamos Squash,1,1,0,6,5,0
MERCURY,1,1,0,4,3,2
NEXUS 3,1,1,0,4,3,2
Vitality Squash 2,1,0,1,2,2,3
X-Alpha 4,1,0,1,2,2,3
LONGVIEW,2,0,2,1,1,9
Happy Squash 3,1,0,1,1,1,4
