Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Royal Hong Kong Yacht Club M3,2,2,0,11,9,1
United Services Recreation Club M3,2,1,1,8,7,3
Hong Kong Football Club M3B,2,1,1,7,6,4
Old Squash Fellows,2,1,1,7,6,4
Hong Kong Cricket Club M3,2,1,1,4,3,7
Hong Kong Football Club M3A,2,1,1,4,3,7
Titlows Squash Team,2,1,1,4,3,7
Kowloon Cricket Club M3,2,0,2,3,3,7
