Team,Played,Won,Lost,Points
Friend Club,2,2,0,11
i-Mask Advance Squash Club 3,2,2,0,9
HKPF Squash Team,2,1,1,7
Kowloon Cricket Club 9,2,1,1,7
Kwai Tsing District Squash Club,2,1,1,6
The Best Group 2,2,1,1,5
Centre Squash,2,0,2,2
Hong Kong Football Club 9,2,0,2,1
