Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
BOSS,1,1,0,6,5,0
Star River 1,1,1,0,5,4,1
7NT,1,1,0,4,3,2
Invader Squash,1,1,0,4,3,2
Kinetic 3,1,1,0,4,3,2
Sha Tin 5,1,1,0,4,3,2
i-Mask Advance Squash Club 4,2,0,2,4,4,6
Global Squash 2,1,0,1,2,2,3
The Squash Club 3,1,0,1,2,2,3
Hong Kong Cricket Club 7,1,0,1,1,1,4
Tuen Mun Squash Club,1,0,1,0,0,5
