Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 3A,2,2,0,9,7,3
Kowloon Cricket Club 3B,2,2,0,9,7,3
Happy Squash 1,2,2,0,8,6,4
Kowloon Cricket Club 3A,2,1,1,7,6,4
Young Player 3,1,1,0,5,4,1
NEXUS 1,2,0,2,4,4,6
Hong Kong Football Club 3B,2,0,2,2,2,8
TNGX,2,0,2,2,2,8
Sha Tin 1,1,0,1,2,2,3
