Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 1,2,2,0,10,8,2
Hong Kong Football Club 4B,2,2,0,9,7,3
Hong Kong Football Club 4A,2,1,1,8,7,3
United Services Recreation Club 1,2,1,1,8,7,3
Hong Kong Cricket Club 3,2,1,1,5,4,6
Kowloon Cricket Club 4,2,1,1,5,4,6
NEXUS 2,2,0,2,3,3,7
Sha Tin 2,2,0,2,0,0,10
