Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 5A,2,2,0,10,8,2
Physical Chess 1,2,2,0,9,7,3
Uncle,2,2,0,9,7,3
Happy Squash 2,2,1,1,6,5,5
Hong Kong Racketlon Association 1,2,1,1,5,4,6
The Squash Club 1,1,1,0,5,4,1
Squashathon,2,0,2,3,3,7
Hong Kong Football Club 5B,2,0,2,3,3,7
X-Alpha 2,1,0,1,2,2,3
i-Mask Advance Squash Club 1,2,0,2,2,2,8
