Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 5A,12,11,1,56,45,15
X-Alpha 2,12,10,2,52,42,18
Physical Chess 1,12,10,2,48,38,22
Hong Kong Racketlon Association 1,12,7,5,42,35,25
Happy Squash 2,12,5,7,33,28,32
Uncle,12,5,7,32,27,33
Squashathon,12,5,7,31,27,33
The Squash Club 1,12,3,9,27,24,36
Hong Kong Football Club 5B,12,3,9,25,22,38
i-Mask Advance Squash Club 1,12,1,11,13,12,48
