Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Squashathon Advance,v,Sha Tin 4,HK Squash Centre,19:00:00,"0-5(0-3,1-3,2-3,1-3,1-3)",1,13/10/2025
Kwai Tsing District Squash Club,v,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,19:00:00,"4-1(3-0,3-0,0-3,3-0,3-2)",1,13/10/2025
Banbil,v,RELAY 1,HK Squash Centre,19:00:00,"0-5(1-3,0-3,2-3,0-3,0-3)",1,13/10/2025
Thunder 2,v,Bravo D10,Cornwall Street Squash Centre,19:00:00,"5-0(3-2,3-0,3-2,3-0,3-0)",1,13/10/2025
United Services Recreation Club 3,v,Hong Kong Cricket Club D10,United Services Recreation Club,19:00:00,"3-2(0-3,1-3,3-1,3-0,3-0)",1,13/10/2025
Mercury,v,[BYE],,,,1,13/10/2025
Bravo D10,v,United Services Recreation Club 3,Cornwall Street Squash Centre,19:00:00,"0-5(0-3,0-3,0-3,0-3,0-3)",2,20/10/2025
RELAY 1,v,Thunder 2,Cornwall Street Squash Centre,19:00:00,"4-1(3-0,3-0,3-1,3-1,0-3)",2,20/10/2025
i-Mask Advance Squash Club 4,v,Banbil,Cornwall Street Squash Centre,19:00:00,"3-2(2-3,3-2,0-3,3-2,3-0)",2,20/10/2025
Sha Tin 4,v,Kwai Tsing District Squash Club,Cornwall Street Squash Centre,19:00:00,"5-0(3-0,3-0,3-1,3-0,3-1)",2,20/10/2025
Mercury,v,Squashathon Advance,HK Squash Centre,19:00:00,"2-3(0-3,3-1,3-2,1-3,0-3)",2,20/10/2025
Hong Kong Cricket Club D10,v,[BYE],,,,2,20/10/2025
Kwai Tsing District Squash Club,v,Mercury,Cornwall Street Squash Centre,19:00:00,"4-1(3-0,3-1,1-3,3-1,3-0)",3,27/10/2025
Banbil,v,Sha Tin 4,HK Squash Centre,19:00:00,"0-5(0-3,0-3,0-3,2-3,1-3)",3,27/10/2025
Thunder 2,v,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,19:00:00,"4-1(3-0,2-3,3-1,3-0,3-1)",3,27/10/2025
United Services Recreation Club 3,v,RELAY 1,United Services Recreation Club,19:00:00,"1-4(0-3,0-3,1-3,2-3,3-0)",3,27/10/2025
