Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Vitality Squash 3,v,Happy Squash 5,HK Squash Centre,18:00:00,"0-5(0-3,0-3,0-3,CR,CR)",1,04/10/2025
Dream Catchers,v,Squashathon Junior,HK Squash Centre,18:00:00,"1-4(1-3,0-3,1-3,3-0,0-3)",1,04/10/2025
Electrify Squash Div 15,v,RC,HK Squash Centre,18:00:00,"2-3(3-0,1-3,0-3,3-0,CR)",1,04/10/2025
TKO Junior 2,v,NEXUS 4,Cornwall Street Squash Centre,17:00:00,"3-2(1-3,1-3,3-0,3-0,3-0)",1,04/10/2025
Happy Squash 5,v,NEXUS 4,Cornwall Street Squash Centre,17:00:00,"4-1(0-3,3-0,3-0,3-0,3-0)",2,11/10/2025
RC,v,TKO Junior 2,HK Squash Centre,17:00:00,"1-4(3-2,0-3,0-3,0-3,0-3)",2,11/10/2025
Squashathon Junior,v,Electrify Squash Div 15,Cornwall Street Squash Centre,17:00:00,"5-0(3-0,3-0,3-0,3-0,3-0)",2,11/10/2025
Vitality Squash 3,v,Dream Catchers,HK Squash Centre,17:00:00,"2-3(3-1,1-3,0-3,1-3,3-0)",2,11/10/2025
Dream Catchers,v,Happy Squash 5,HK Squash Centre,17:00:00,"3-2(3-0,3-1,0-3,3-0,0-3)",3,18/10/2025
Electrify Squash Div 15,v,Vitality Squash 3,HK Squash Centre,17:00:00,"2-3(3-2,1-3,3-0,1-3,0-3)",3,18/10/2025
TKO Junior 2,v,Squashathon Junior,Cornwall Street Squash Centre,17:00:00,"3-2(0-3,0-3,3-0,3-0,3-0)",3,18/10/2025
NEXUS 4,v,RC,Cornwall Street Squash Centre,17:00:00,"0-5(0-3,1-3,0-3,CR,CR)",3,18/10/2025
Happy Squash 5,v,RC,Cornwall Street Squash Centre,17:00:00,"4-1(2-3,3-0,WO,WO,3-0)",4,25/10/2025
Squashathon Junior,v,NEXUS 4,Cornwall Street Squash Centre,17:00:00,"4-1(1-3,3-1,3-0,3-0,3-0)",4,25/10/2025
Vitality Squash 3,v,TKO Junior 2,HK Squash Centre,17:00:00,"3-2(0-3,0-3,3-0,3-0,3-0)",4,25/10/2025
Dream Catchers,v,Electrify Squash Div 15,Java Road Sports Centre,17:00:00,"3-2(3-0,1-3,2-3,3-0,3-2)",4,25/10/2025
Electrify Squash Div 15,v,Happy Squash 5,HK Squash Centre,17:00:00,"2-3(3-0,2-3,2-3,3-1,0-3)",5,22/11/2025
TKO Junior 2,v,Dream Catchers,Cornwall Street Squash Centre,17:00:00,"1-4(0-3,3-0,2-3,0-3,0-3)",5,22/11/2025
NEXUS 4,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00:00,"3-2(3-2,3-0,0-3,0-3,WO)",5,22/11/2025
RC,v,Squashathon Junior,HK Squash Centre,17:00:00,"0-5(1-3,0-3,0-3,0-3,0-3)",5,22/11/2025
Happy Squash 5,v,Squashathon Junior,Cornwall Street Squash Centre,17:00:00,,6,29/11/2025
Vitality Squash 3,v,RC,Cornwall Street Squash Centre,17:00:00,,6,29/11/2025
Dream Catchers,v,NEXUS 4,Java Road Sports Centre,17:00:00,,6,29/11/2025
Electrify Squash Div 15,v,TKO Junior 2,Cornwall Street Squash Centre,17:00:00,"1-4(2-3,2-3,0-3,0-3,3-0)",6,29/11/2025
TKO Junior 2,v,Happy Squash 5,Cornwall Street Squash Centre,17:00:00,,7,13/12/2025
NEXUS 4,v,Electrify Squash Div 15,Cornwall Street Squash Centre,17:00:00,,7,13/12/2025
RC,v,Dream Catchers,HK Squash Centre,17:00:00,,7,13/12/2025
Squashathon Junior,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00:00,,7,13/12/2025
Happy Squash 5,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00:00,,8,20/12/2025
Squashathon Junior,v,Dream Catchers,Cornwall Street Squash Centre,17:00:00,,8,20/12/2025
RC,v,Electrify Squash Div 15,Harbour Road Sports Centre,17:00:00,,8,20/12/2025
NEXUS 4,v,TKO Junior 2,Cornwall Street Squash Centre,17:00:00,,8,20/12/2025
NEXUS 4,v,Happy Squash 5,Cornwall Street Squash Centre,17:00:00,,9,10/01/2026
TKO Junior 2,v,RC,Cornwall Street Squash Centre,17:00:00,,9,10/01/2026
Electrify Squash Div 15,v,Squashathon Junior,HK Squash Centre,17:00:00,,9,10/01/2026
Dream Catchers,v,Vitality Squash 3,Java Road Sports Centre,17:00:00,,9,10/01/2026
Happy Squash 5,v,Dream Catchers,Cornwall Street Squash Centre,17:00:00,,10,17/01/2026
Vitality Squash 3,v,Electrify Squash Div 15,HK Squash Centre,17:00:00,,10,17/01/2026
Squashathon Junior,v,TKO Junior 2,Cornwall Street Squash Centre,17:00:00,,10,17/01/2026
RC,v,NEXUS 4,HK Squash Centre,17:00:00,,10,17/01/2026
RC,v,Happy Squash 5,HK Squash Centre,17:00:00,,11,24/01/2026
NEXUS 4,v,Squashathon Junior,Cornwall Street Squash Centre,17:00:00,,11,24/01/2026
TKO Junior 2,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00:00,,11,24/01/2026
Electrify Squash Div 15,v,Dream Catchers,HK Squash Centre,17:00:00,,11,24/01/2026
Happy Squash 5,v,Electrify Squash Div 15,Cornwall Street Squash Centre,17:00:00,,12,31/01/2026
