Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Cricket Club M3,Mercalfe Stephen Fraser (8),Poole-Wilson Michael (4),Poole-Wilson Michael (57.1%)
Hong Kong Football Club M3A,Thompson John (10),Thompson John (7),"Li Samuel Kwok Sing, Yeung Tak Keung (100.0%)"
Hong Kong Football Club M3B,Schultz Nikolaj (10),Schultz Nikolaj (7),Schultz Nikolaj (70.0%)
Kowloon Cricket Club M3,"Bachani Vinay Suresh, Choy Yuk Kwong Donnie (11)",Choy Yuk Kwong Donnie (5),Tsang Wai Kit Paul (57.1%)
Old Squash Fellows,Leung Dick Kan Fai (10),Leung Dick Kan Fai (9),Leung Dick Kan Fai (90.0%)
Royal Hong Kong Yacht Club M3,Cheng Victor Kwok Wai (10),"Ho Yiu Wah Hendry, Cheng Victor Kwok Wai (9)",Ho Yiu Wah Hendry (100.0%)
Titlows Squash Team,"Au Ming Chung Sampson, Yung Kai Sing (12)","Au Ming Chung Sampson, Lo Wai Kiu Bobby (4)",Lo Wai Kiu Bobby (36.4%)
United Services Recreation Club M3,"Bidal Jay, Freeman Neil (10)",Freeman Neil (10),"Chow Ming Hei Quincy, Freeman Neil, Cheng Jonathan Yee Fung, Lai Kwok Wai Wilfred (100.0%)"
